provider,provider_player_id,player_name,team_id,team_name,competition_id,season_id,appearances,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,key_passes,progressive_carries,progressive_passes,pressures,tackles,interceptions,duels,duels_won,updated_at,xg_per_90,xa_per_90,shots_per_90,shot_quality
thestatsapi,pl_30876680,Stijn Spierings,tm_29810,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_19340995,Sho Fukuda,tm_29810,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_97210336,Jochum Magnússon,tm_83002,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_1317167,Ingvar Jónsson,tm_83002,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_45775072,Davíð Örn Atlason,tm_83002,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_51482593,Haraldur Agust Brynjarsson,tm_83002,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_36008576,Stigur Diljan Thordarson,tm_83002,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_15897111,Viktor Sverrisson,tm_83002,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.052Z,0,0,0,0
thestatsapi,pl_29805153,Orkun Kökçü,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_3605532,Gabriel Paulista,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_72023099,Emirhan Topçu,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_2971362,João Mário,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_536846,Mert Günok,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_13761573,Ernest Muçi,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_61148026,Tammy Abraham,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_29263116,David Jurásek,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_3868860,Rafa Silva,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_58717116,Demir Ege Tıknaz,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_7257031,Jonas Svensson,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_30485343,Tom Grivosti,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_57338255,Jamie Lennon,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_6236640,Christopher Forrester,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_72970494,Jake Mulraney,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_13851481,Joseph Anang,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_57996525,Joe Redmond,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_1368879,Ryan McLaughlin,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_97003399,Kian Leavy,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_30166567,Jason McClelland,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_25832022,Mason Melia,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_08357030,Simon Power,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_72536535,Tayyip Talha Sanuç,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_29100926,Kartal Kayra Yılmaz,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_3875532,Tayfur Bingöl,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_29665939,Amir Hadžiahmetović,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_25132677,Keny Arroyo,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.933Z,0,0,0,0
thestatsapi,pl_83279934,Luke Turner,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_61056145,Axel Sjoberg,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_61501820,Brandon Kavanagh,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_30410272,Barry Baggley,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_84707556,Conor Carty,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_61532254,Ersin Destanoğlu,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_13183918,Emre Bilgin,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_01828228,Serkan Emrecan Terzi,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_093493,Necip Uysal,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_4001500,Salih Uçan,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_84069878,Mutassim Al-Musrati,tm_10361,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_62145301,Sean Molloy,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_0208049,Danny Rogers,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_30355427,Al-Amin Kazeem,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_61592050,Jordon Garrick,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_19331639,Darren Robinson,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_26967359,Kian Quigley,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_46174581,Billy Hayes,tm_79322,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:21.935Z,0,0,0,0
thestatsapi,pl_84824374,Patrick Nwadike,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_001728,Roman Procházka,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_1617804,Miloš Kratochvíl,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_660028,Michal Ďuriš,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_13006831,Žiga Frelih,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_0832730,Filip Twardzik,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_08405988,Libor Holík,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_7470379,Erik Daniel,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_3036446,Martin Mikovič,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_57351546,Kristián Koštrna,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_84636023,Philip Azango,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_40087561,Juraj Badelj,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_96971103,Carlos Mora,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_72541772,Vladimir Screciu,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_72602979,Pavlo Isenko,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_45458188,Assad Al-Hamlawi,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_30432567,Samuel Teles,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_13643301,Alexandru Cicâldău,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_45864049,Tudor Băluță,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_84677032,Oleksandr Romanchuk,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_9888098,Nicușor Bancu,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_57934511,Ștefan Baiaram,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_84767949,Roko Jureškin,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_08597321,Giorgi Moistsrapishvili,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_13108135,Timotej Kudlicka,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_1969073,Jakub Paur,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_62118825,Stefan Skrbo,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_29835882,Florin Ştefan,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_8982257,Alexandru Crețu,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_13853483,Anzor Mekvabishvili,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_2688860,Lyes Houri,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_25372826,Steven Nsimba,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_57488534,Martin Vantruba,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_01738914,Patrik Vasil,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_96199064,Michal Tomič,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_25317019,Marek Ujlaky,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_40985108,Patrick Karhan,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_3614483,Erik Sabo,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_29181903,Cedric Badolo,tm_64254,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_650185,Silviu Lung Jr.,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_6522222,Vasile Mogoș,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_13633907,Nikola Stevanović,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_83796067,David Matei,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_97468922,Luca Basceanu,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_83682356,Mihnea Radulescu,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_01047028,David Barbu,tm_5753193,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:23.619Z,0,0,0,0
thestatsapi,pl_96394861,Mark Zabukovnik,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_29897720,Žan Karničnik,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_13017840,Danijel Šturm,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_4004972,Mario Kvesić,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_72011692,Franko Kovačević,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_29286656,Nikita Iosifov,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_36531718,Milot Avdyli,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_61091886,Zan Luk Leban,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_29105228,Łukasz Bejger,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_72503221,Juanjo Nieto,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_74213222,Artemijus Tutyškinas,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_5773753,Mattia Bottani,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_6906992,Ousmane Doumbia,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_1991441,Ezgjan Alioski,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_57535363,Yanis Cimignani,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_08355831,Lars Lukas Mai,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_84764392,Amir Saipi,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_97770732,Ayman El Wafi,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_2513915,Kevin Behrens,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_30352847,Mohamed Belhadj Mahmoud,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_08974299,Antonios Papadopoulos,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_61554116,Uran Bislimi,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_0121789,Matija Boben,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_72679211,Albian Hajdari,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_45450644,Mattia Zanotti,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_01753410,Daniel Dos Santos Correia,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_2707538,Anto Grgić,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_30436267,Georgios Koutsias,tm_51172,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_25993637,Luka Kolar,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_38077121,Tiijan Zorko,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_36007702,Gašper Vodeb,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_9898869,Damjan Vuklišević,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_19331346,Ivica Vidović,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_84696734,Darko Hrka,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
thestatsapi,pl_15009353,Florjan Jevsenak,tm_51897,,comp_408698,sn_1397633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:24.509Z,0,0,0,0
